Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Interest Rate,Inflation Rate,GDP Growth,Unemployment Rate
2020-02-28,62.43160376696,67.56426328843753,62.21561589566721,66.33872985839844,426510000,0.0,0.0,,,,
2020-03-02,68.50343887480543,73.15317015362184,67.39682304876307,72.51492309570312,341397200,0.0,0.0,,,,
2020-03-03,73.69434436871329,73.77442519005979,69.3576638774749,70.21189880371094,319475600,0.0,0.0,,,,
2020-03-04,71.93976834476976,73.6288122283086,71.13650139150472,73.46864318847656,219178400,0.0,0.0,,,,
2020-03-05,71.71650028960082,72.69449642985231,70.71909308665877,71.08554077148438,187572800,0.0,0.0,,,,
2020-03-06,68.43548440571074,70.5759151634938,68.24862422437134,70.14151763916016,226176800,0.0,0.0,,,,
2020-03-09,64.00660075736148,67.48661751740467,63.824591466108316,64.59388732910156,286744800,0.0,0.0,,,,
2020-03-10,67.25607654604191,69.5129887846972,65.37045555760074,69.24604034423828,285290000,0.0,0.0,,,,
2020-03-11,67.31673591637701,68.24619329059158,65.9747138459021,66.84107971191406,255598800,0.0,0.0,,,,
2020-03-12,62.11126440817364,65.52333058622261,60.18439253845632,60.24020767211914,418474000,0.0,0.0,,,,
2020-03-13,64.28324334840872,67.93070839286551,61.38565181622262,67.45748138427734,370732000,0.0,0.0,,,,
2020-03-16,58.716186517548486,62.873275496652674,58.242963182289955,58.7792854309082,322423600,0.0,0.0,,,,
2020-03-17,60.06548110830406,62.516536915107906,57.854675154192996,61.36381530761719,324056000,0.0,0.0,,,,
2020-03-18,58.18715696326524,60.66976261253334,57.54405525777932,59.86164093017578,300233600,0.0,0.0,,,,
2020-03-19,60.036361741511776,61.35896164078844,58.876356338925326,59.40296936035156,271857200,0.0,0.0,,,,
2020-03-20,59.98539913252844,61.11385881136198,55.330817248448476,55.63174057006836,401693200,0.0,0.0,,,,
2020-03-23,55.350234801464175,55.45215955190559,51.595989830091725,54.449893951416016,336752800,0.0,0.0,,,,
2020-03-24,57.359613328429845,60.10916707001685,56.85969513959366,59.91259765625,287531200,0.0,0.0,,,,
2020-03-25,60.85176020184459,62.67185273031452,59.286481367958,59.582550048828125,303602000,0.0,0.0,,,,
2020-03-26,59.82523444541299,62.77620858330938,59.78640491258839,62.71796798706055,252087200,0.0,0.0,,,,
2020-03-27,61.337120260245676,62.094277592448684,59.9538506329564,60.121299743652344,204216800,0.0,0.0,,,,
2020-03-30,60.84934577792082,62.0093513301557,60.52415303960045,61.8370475769043,167976400,0.0,0.0,,,,
2020-03-31,62.02875857181586,63.70081315714961,61.15511262455559,61.710845947265625,197002000,0.0,0.0,0.65,258.076,,4.4
2020-04-01,59.82038104472191,60.35912878890937,58.031837774101646,58.46380615234375,176218400,0.0,0.0,,,,
2020-04-02,58.32547715782636,59.49276269917482,57.49066070248686,59.43937301635742,165934000,0.0,0.0,,,,
2020-04-03,58.92246006471552,59.626227661114996,57.992999079947744,58.58513641357422,129880000,0.0,0.0,,,,
2020-04-06,60.88816668017039,63.851275540137046,60.51929722354272,63.69596481323242,201820400,0.0,0.0,,,,
2020-04-07,65.71747694762487,65.93589399470639,62.853867417629125,62.95821762084961,202887200,0.0,0.0,,,,
2020-04-08,63.76149282104844,64.88509803559353,63.395052482452144,64.56961822509766,168895200,0.0,0.0,,,,
2020-04-09,65.20785277807086,65.54032183594127,64.23713674062121,65.0355453491211,161834800,0.0,0.0,,,,
2020-04-13,65.1132222675946,66.42126604167221,64.51137549316124,66.31205749511719,131022800,0.0,0.0,,,,
2020-04-14,67.95012658868427,69.95222853281514,67.47689953040836,69.6610107421875,194994800,0.0,0.0,,,,
2020-04-15,68.53256171861511,69.4862886004415,68.10302246952716,69.02519989013672,131154400,0.0,0.0,,,,
2020-04-16,69.74110330393147,69.94010189303526,68.52042803590564,69.57365417480469,157125200,0.0,0.0,,,,
2020-04-17,69.08829031254295,69.63674726381512,67.1881094519009,68.62962341308594,215250000,0.0,0.0,,,,
2020-04-20,67.45263070247596,68.35781862849281,67.18568232250739,67.20509338378906,130015200,0.0,0.0,,,,
2020-04-21,67.04735361351801,67.28275253901889,64.41428499057956,65.12776184082031,180991600,0.0,0.0,,,,
2020-04-22,66.39940158614417,67.4404966317663,66.05723069304202,67.00367736816406,116862400,0.0,0.0,,,,
2020-04-23,66.94786041444767,68.37481424450658,66.7051813931717,66.74401092529297,124814400,0.0,0.0,,,,
2020-04-24,67.27064283501898,68.68060767421453,67.22210405742399,68.6708984375,126161200,0.0,0.0,,,,
2020-04-27,68.38693731564892,69.05188279302438,67.93798710304658,68.71941375732422,117087600,0.0,0.0,,,,
2020-04-28,69.18293587962397,69.36494515545422,67.51331034369456,67.60552215576172,112004800,0.0,0.0,,,,
2020-04-29,69.0979899625851,70.29682473918272,68.89414050420481,69.8260269165039,137280800,0.0,0.0,,,,
2020-04-30,70.36721610873765,71.47626115798072,69.976506388418,71.29910278320312,183064000,0.0,0.0,0.05,256.032,19056.617,14.8
2020-05-01,69.46688076275679,72.56103877053023,69.36981062017894,70.15123748779297,240616800,0.0,0.0,,,,
2020-05-04,70.17550415897956,71.27241079901312,69.4838673851674,71.14379119873047,133568000,0.0,0.0,,,,
2020-05-05,71.60485804116813,73.04637175058454,71.45924917442386,72.21155548095703,147751200,0.0,0.0,,,,
2020-05-06,72.91533768168664,73.58998507405805,72.52947892116252,72.95659637451172,142333600,0.0,0.0,,,,
2020-05-07,73.58514378532654,74.05837090774547,73.28179496479571,73.71133422851562,115215200,0.0,0.0,,,,
2020-05-08,74.37322112363715,75.51933164317072,74.04471602730506,75.4657974243164,133838400,0.205,0.0,,,,
2020-05-11,74.97181444929954,77.14966694282032,74.7625416518722,76.65326690673828,145946400,0.0,0.0,,,,
2020-05-12,77.33946490194451,77.79207364909227,75.65558421726155,75.77725219726562,162301200,0.0,0.0,,,,
2020-05-13,75.95730873840742,76.88198972405412,73.78188493945902,74.86229705810547,200622400,0.0,0.0,,,,
2020-05-14,74.09823268490378,75.38304620688119,73.37308887883164,75.32221221923828,158929200,0.0,0.0,,,,
2020-05-15,73.08596566629879,74.92314940994656,73.0518950634004,74.87691497802734,166348400,0.0,0.0,,,,
2020-05-18,76.20552437986748,77.01582984347145,75.51201542213853,76.6410903930664,135178400,0.0,0.0,,,,
2020-05-19,76.6581126858227,77.50735264930493,76.16657681294011,76.19821166992188,101729600,0.0,0.0,,,,
2020-05-20,77.0596416459209,77.75071498536498,77.0207069953293,77.6801528930664,111504800,0.0,0.0,,,,
2020-05-21,77.54144307709652,78.08408497746194,76.86253362412333,77.10100555419922,102688800,0.0,0.0,,,,
2020-05-22,76.83818252513326,77.68013017413679,76.73598559499173,77.59739685058594,81803200,0.0,0.0,,,,
2020-05-26,78.71916640033362,78.89923259629772,77.01581504082098,77.07178497314453,125522000,0.0,0.0,,,,
2020-05-27,76.92821293344798,77.55358053594881,76.18603400268027,77.40757751464844,112945200,0.0,0.0,,,,
2020-05-28,77.08152577208277,78.70457981685169,76.80412665218442,77.44166564941406,133560800,0.0,0.0,,,,
2020-05-29,77.68500333141107,78.14734015890691,77.00852967618476,77.3662338256836,153532400,0.0,0.0,,,,
2020-06-01,77.31999390359594,78.43934069786921,77.18859041846218,78.31767272949219,80791200,0.0,0.0,,,,
2020-06-02,78.05002793716592,78.70460242104059,77.60715460123102,78.68026733398438,87642800,0.0,0.0,,,,
2020-06-03,79.00144797787304,79.37618740858451,78.42717129207927,79.1133804321289,104491200,0.0,0.0,,,,
2020-06-04,78.9357445019579,79.23504293791275,78.05729794865285,78.43203735351562,87560400,0.0,0.0,,,,
2020-06-05,78.68266919586698,80.72668938615203,78.65347007438078,80.66585540771484,137250400,0.0,0.0,,,,
2020-06-08,80.36170821177842,81.17688523826865,79.64873556537788,81.14281463623047,95654400,0.0,0.0,,,,
2020-06-09,80.82162118115251,84.09934991444446,80.78998631354557,83.70514678955078,147712400,0.0,0.0,,,,
2020-06-10,84.65657009743241,86.32828677869298,84.2161326502249,85.85865020751953,166651600,0.0,0.0,,,,
2020-06-11,84.99967763398335,85.42551553412683,81.63434481058569,81.73654174804688,201662400,0.0,0.0,,,,
2020-06-12,83.88275149824271,84.6322228005878,81.32772455576006,82.44219970703125,200146000,0.0,0.0,,,,
2020-06-15,81.09169489143076,84.11635857805393,80.92865655848254,83.46178436279297,138808800,0.0,0.0,,,,
2020-06-16,85.52286943873968,85.94627913317997,83.8827871566956,85.67373657226562,165428800,0.0,0.0,,,,
2020-06-17,86.42076455774615,86.48159854763982,85.43282115595484,85.55448913574219,114406400,0.0,0.0,,,,
2020-06-18,85.51068509788405,86.00709250366052,84.97777878565866,85.58855438232422,96820400,0.0,0.0,,,,
2020-06-19,86.29666530516798,86.76386617293707,83.9874020783935,85.09944915771484,264476000,0.0,0.0,,,,
2020-06-22,85.49366152486377,87.469548475875,85.44742709501291,87.32598114013672,135445200,0.0,0.0,,,,
2020-06-23,88.57429406296431,90.61345070235802,88.15332015682368,89.18993377685547,212155600,0.0,0.0,,,,
2020-06-24,88.81761971025675,89.73986501886358,87.24080011710065,87.61553955078125,192623200,0.0,0.0,,,,
2020-06-25,87.77128710141119,88.81762879904495,87.0096443292993,88.77869415283203,137522400,0.0,0.0,,,,
2020-06-26,88.67405701121628,88.8954936232834,85.90245689556569,86.05089569091797,205256800,0.0,0.0,,,,
2020-06-29,85.95841023076125,88.12896981599859,85.4790381908906,88.03406524658203,130646000,0.0,0.0,,,,
2020-06-30,87.6203903758588,89.05607817208544,87.60092677069302,88.76893615722656,140223200,0.0,0.0,0.08,257.042,,11.0
2020-07-01,88.84681537177396,89.39188548967921,88.55238096980085,88.60104370117188,110737200,0.0,0.0,,,,
2020-07-02,89.51112514748854,90.14866410882917,88.48668294073944,88.60104370117188,114041600,0.0,0.0,,,,
2020-07-06,90.03430074503379,91.44078222719904,90.00266588363523,90.97114562988281,118655600,0.0,0.0,,,,
2020-07-07,91.35076272390052,92.13186915393193,90.57695607635445,90.68888854980469,112424400,0.0,0.0,,,,
2020-07-08,91.66954491078486,92.83269077867718,91.58194008285471,92.80105590820312,117092000,0.0,0.0,,,,
2020-07-09,93.69651908668872,93.75005330101985,92.14890576952082,93.20011901855469,125642800,0.0,0.0,,,,
2020-07-10,92.79372347201921,93.42153433551938,92.18051959638903,93.36312866210938,90257200,0.0,0.0,,,,
2020-07-13,94.67227687695217,97.29057387515883,92.71828964483974,92.93242645263672,191649200,0.0,0.0,,,,
2020-07-14,92.31191801469724,94.6625440704525,91.37508059280022,94.4703140258789,170989200,0.0,0.0,,,,
2020-07-15,96.35130500289155,96.60194074558854,93.91794539378512,95.12002563476562,153198000,0.0,0.0,,,,
2020-07-16,93.98849671008664,94.80853755147119,93.34852206859607,93.9495620727539,110577600,0.0,0.0,,,,
2020-07-17,94.40218371971898,94.55791486444917,93.2852651867788,93.75977325439453,92186800,0.0,0.0,,,,
2020-07-20,93.8473823794661,95.87436764626261,93.50184205095535,95.73566436767578,90318000,0.0,0.0,,,,
2020-07-21,96.52894250206293,96.60437605553066,94.16371667540041,94.41435241699219,103433200,0.0,0.0,,,,
2020-07-22,94.11502435354025,95.36333872175409,94.0274269931152,94.6795654296875,89001600,0.0,0.0,,,,
2020-07-23,94.41190829825081,94.48977758073065,89.55736078613936,90.37010192871094,197004400,0.0,0.0,,,,
2020-07-24,88.56212064394785,90.4917729162458,86.76872848149942,90.14623260498047,185438800,0.0,0.0,,,,
2020-07-27,91.21205332883926,92.37519895851747,90.98818839691468,92.28273010253906,121214000,0.0,0.0,,,,
2020-07-28,91.85202279586937,92.02966071554671,90.7618750492638,90.7667465209961,103625600,0.0,0.0,,,,
2020-07-29,91.25097745595819,92.69152948751328,91.21447855018052,92.506591796875,90329200,0.0,0.0,,,,
2020-07-30,91.67683010582483,93.73058636306052,91.2680274432724,93.6259536743164,158130000,0.0,0.0,,,,
2020-07-31,100.14247783391713,103.578380221725,98.13738457841312,103.4275131225586,374336800,0.0,0.0,0.09,258.352,20548.793,10.2
2020-08-03,105.31579399255398,108.66166323525441,105.01649553295304,106.03363800048828,308151200,0.0,0.0,,,,
2020-08-04,106.22345343622803,107.83677214724625,105.49830955349178,106.74176025390625,173071600,0.0,0.0,,,,
2020-08-05,106.46190875588427,107.44985207142959,105.9947004868368,107.12864685058594,121776800,0.0,0.0,,,,
2020-08-06,107.46201970975673,111.36269464253704,106.87071514088169,110.86628723144531,202428800,0.0,0.0,,,,
2020-08-07,110.38605018937842,110.84434776897682,107.54607671169924,108.34565734863281,198045600,0.205,0.0,,,,
2020-08-10,109.79609796621773,110.94184176665887,107.260843161199,109.92042541503906,212403600,0.0,0.0,,,,
2020-08-11,109.18182634795137,109.68156156449871,106.39060273707126,106.65144348144531,187902400,0.0,0.0,,,,
2020-08-12,107.74596761374468,110.45430815645663,107.55095084699191,110.19590759277344,165598000,0.0,0.0,,,,
2020-08-13,111.58054387716682,113.15289349736156,111.09055440270924,112.14610290527344,210082000,0.0,0.0,,,,
2020-08-14,111.97058065669567,112.13634564305688,110.23002598166595,112.04615020751953,165565200,0.0,0.0,,,,
2020-08-17,113.17240210150105,113.19678105887246,111.1246961523291,111.75363159179688,119561600,0.0,0.0,,,,
2020-08-18,111.50497642122994,113.11145065744996,111.16856617508924,112.68484497070312,105633600,0.0,0.0,,,,
2020-08-19,113.09437890098116,114.24499562094896,112.73115702960943,112.82622528076172,145538000,0.0,0.0,,,,
2020-08-20,112.86767769232154,115.4443778648386,112.85061167913358,115.32980346679688,126907200,0.0,0.0,,,,
2020-08-21,116.29270335052242,121.75813472539492,116.28051759278713,121.27302551269531,338054800,0.0,0.0,,,,
2020-08-24,125.49276470400675,125.57809477103142,120.85130005912201,122.7234878540039,345937600,0.0,0.0,,,,
2020-08-25,121.59237766186422,122.06286102018731,119.98833606258718,121.7166976928711,211495600,0.0,0.0,,,,
2020-08-26,123.03795523691794,123.83022293693548,121.9677808342838,123.3719253540039,163022400,0.0,0.0,,,,
2020-08-27,123.9765079967238,124.31047816436129,120.74892572684594,121.89710998535156,155552400,0.0,0.0,,,,
2020-08-28,122.8746266915099,123.2939194462389,121.47536238371781,121.69963836669922,187630000,0.0,0.0,,,,
2020-08-31,124.40309306090538,127.73792880610966,122.86243534022762,125.82672882080078,225702700,0.0,4.0,0.1,259.316,,8.4
2020-09-01,129.45410665665014,131.44331646895694,127.27964057724809,130.8387451171875,151948100,0.0,0.0,,,,
2020-09-02,134.16383937386541,134.54412730802744,123.837546725689,128.1279754638672,200119000,0.0,0.0,,,,
2020-09-03,123.74977777668435,125.63171109830371,117.49939163024852,117.86992645263672,257599600,0.0,0.0,,,,
2020-09-04,117.08009977010788,120.61970534748437,108.1286934708545,117.94793701171875,332607200,0.0,0.0,,,,
2020-09-08,111.11250964380896,116.02700868136228,109.87413739256252,110.01065063476562,231366600,0.0,0.0,,,,
2020-09-09,114.34007891543482,116.17326184567966,112.38988145965452,114.3985824584961,176940500,0.0,0.0,,,,
2020-09-10,117.36290300000906,117.4994162494611,109.69862512916494,110.66397094726562,182274400,0.0,0.0,,,,
2020-09-11,111.71705524591432,112.36062394434131,107.26085458483016,109.21105194091797,180860300,0.0,0.0,,,,
2020-09-14,111.86332602698766,113.04319458206483,109.99113827543115,112.48738861083984,140150100,0.0,0.0,,,,
2020-09-15,115.38342905287787,115.87097839483434,110.78096207450275,112.66290283203125,184642000,0.0,0.0,,,,
2020-09-16,112.36063408677491,113.11145686330157,109.25006664242188,109.33782196044922,154679000,0.0,0.0,,,,
2020-09-17,106.98784309353663,109.40608398688913,106.00299120807408,107.59239959716797,178011000,0.0,0.0,,,,
2020-09-18,107.65089900577279,108.1189422202142,103.44821850945301,104.1795425415039,287104900,0.0,0.0,,,,
2020-09-21,101.93683396216227,107.44614391419555,100.5326892473239,107.33888244628906,195713800,0.0,0.0,,,,
2020-09-22,109.87414131002541,110.04965940474646,106.44179655031984,109.02580261230469,183055400,0.0,0.0,,,,
2020-09-23,108.84055164416499,109.3183480649214,104.11131560407385,104.45260620117188,150718700,0.0,0.0,,,,
2020-09-24,102.55113797500798,107.5046416144481,102.38537296614106,105.52519226074219,167743300,0.0,0.0,,,,
2020-09-25,105.72994906280776,109.64009681169752,104.98887199073256,109.48407745361328,149981400,0.0,0.0,,,,
2020-09-28,112.1461013546261,112.44837956504263,109.97162802324053,112.09734344482422,137672400,0.0,0.0,,,,
2020-09-29,111.69756779185069,112.43863750540089,110.74196771781253,111.24901580810547,99382200,0.0,0.0,,,,
2020-09-30,110.95648187938991,114.34007555606303,110.79071688597794,112.92617797851562,142675200,0.0,0.0,0.09,259.997,,7.8
2020-10-01,114.71061497135939,114.78862465587767,112.94568863575778,113.88178253173828,116120400,0.0,0.0,,,,
2020-10-02,110.07889017847046,112.49713819553232,109.4255758436502,110.20565032958984,144712000,0.0,0.0,,,,
2020-10-05,111.07350441061017,113.74527295614752,110.72246825841832,113.59900665283203,106243800,0.0,0.0,,,,
2020-10-06,112.81892262806667,113.22846975785129,109.45483490950848,110.34217834472656,161498200,0.0,0.0,,,,
2020-10-07,111.76581857721544,112.67266068936267,111.2880148454192,112.21436309814453,96849000,0.0,0.0,,,,
2020-10-08,113.35524204497766,113.50150836130557,111.73657437259953,112.10711669921875,83477200,0.0,0.0,,,,
2020-10-09,112.40938507947115,114.0865561551348,112.05834892691767,114.05730438232422,100506900,0.0,0.0,,,,
2020-10-12,117.07036658463008,122.0628754189247,116.30979066521708,121.30229949951172,240226800,0.0,0.0,,,,
2020-10-13,122.15060951635888,122.26762403724531,116.67055964456534,118.0844497680664,262330500,0.0,0.0,,,,
2020-10-14,117.98694718210373,119.96639642799329,116.6413136031742,118.1722183227539,150712000,0.0,0.0,,,,
2020-10-15,115.7637182773626,118.18195887523946,115.20791231870913,117.70416259765625,112559200,0.0,0.0,,,,
2020-10-16,118.25998458807123,118.52326543752153,115.85148929426413,116.05625915527344,115393800,0.0,0.0,,,,
2020-10-19,116.97284597845898,117.42139051387834,112.7799257876711,113.09195709228516,120639300,0.0,0.0,,,,
2020-10-20,113.3064778152816,116.01725873391653,112.75067179572477,114.5838623046875,124423700,0.0,0.0,,,,
2020-10-21,113.76477649436593,115.75397896154352,113.55025356563891,113.95980072021484,89946000,0.0,0.0,,,,
2020-10-22,114.52535609682704,115.10066828250254,111.73657281161336,112.86769104003906,101988000,0.0,0.0,,,,
2020-10-23,113.49173574533604,113.64775510639481,111.4342769177023,112.17535400390625,82572600,0.0,0.0,,,,
2020-10-26,111.1710235471979,113.64777555403136,110.06915706985596,112.18512725830078,111850700,0.0,0.0,,,,
2020-10-27,112.61414257382006,114.35957007435778,111.68780181918402,113.69650268554688,92276800,0.0,0.0,,,,
2020-10-28,112.18511296666344,112.5556478095225,108.33346848159846,108.43097686767578,143937800,0.0,0.0,,,,
2020-10-29,109.57183395120363,114.01828125115553,109.4060615328435,112.44837188720703,146129200,0.0,0.0,,,,
2020-10-30,108.29446818664717,109.20131035012999,105.03764183054732,106.14925384521484,190272600,0.0,0.0,,,,
2020-11-02,106.39303037953306,107.92393519387548,104.64760263945637,106.06149291992188,122866900,0.0,0.0,,,,
2020-11-03,106.92935018693291,108.7137755407047,106.02250790182312,107.68992614746094,107624400,0.0,0.0,,,,
2020-11-04,111.29776550877692,112.71165565418494,109.5523379354268,112.08759307861328,138235500,0.0,0.0,,,,
2020-11-05,115.01289346688455,116.64131401748298,113.95979248109225,116.06600189208984,126387100,0.0,0.0,,,,
2020-11-06,115.57273140177695,116.43229602708031,113.43357855709559,115.93414306640625,114457900,0.205,0.0,,,,
2020-11-09,117.7021241226147,119.15752589443073,113.35545115043828,113.61917877197266,154515300,0.0,0.0,,,,
2020-11-10,112.86706693044832,114.85969395496241,111.48003200833709,113.27731323242188,138023400,0.0,0.0,,,,
2020-11-11,114.46897654176517,116.85231729677409,113.73639073565728,116.71556854248047,112295000,0.0,0.0,,,,
2020-11-12,116.84254616591035,117.7314130027431,115.81692313270185,116.44206237792969,103162300,0.0,0.0,,,,
2020-11-13,116.66673428315598,116.89138975772552,115.13318828954677,116.49091339111328,81581900,0.0,0.0,,,,
2020-11-16,116.15880460888832,118.18074115273141,115.40668645392178,117.50676727294922,91183000,0.0,0.0,,,,
2020-11-17,116.77419322920542,117.86818338304589,116.19788845695103,116.61790466308594,74271000,0.0,0.0,,,,
2020-11-18,115.85600165898173,117.03790584258053,115.26016461858715,115.28946685791016,76322100,0.0,0.0,,,,
2020-11-19,114.85969175387774,116.29556123551815,114.09780364988457,115.88531494140625,74113000,0.0,0.0,,,,
2020-11-20,115.88530450548863,116.0122833606363,114.566651563308,114.61548614501953,73604300,0.0,0.0,,,,
2020-11-23,114.45920273719096,114.88898878015578,111.1088434668693,111.2065200805664,127959300,0.0,0.0,,,,
2020-11-24,111.26513373188881,113.16008391412161,109.97577558304761,112.4958724975586,113874200,0.0,0.0,,,,
2020-11-25,112.86705623950492,114.0391905490455,112.49587466142678,113.33590698242188,76499200,0.0,0.0,,,,
2020-11-27,113.86336408177817,114.76200083857178,113.52149221259015,113.88289642333984,46691300,0.0,0.0,,,,
2020-11-30,114.25407557732021,118.16119960518925,114.09778703912657,116.28578186035156,169410200,0.0,0.0,0.09,260.911,,6.7
2020-12-01,118.20027268083436,120.60315308283555,117.22349166609008,119.87056732177734,127728200,0.0,0.0,,,,
2020-12-02,119.1868131981227,120.5054734972761,118.08305336151587,120.22220611572266,89004200,0.0,0.0,,,,
2020-12-03,120.6519688257513,120.90593393656454,119.37238828092673,120.08544158935547,78967600,0.0,0.0,,,,
2020-12-04,119.75337094532475,120.00733613826198,118.69844548443069,119.4114990234375,78260400,0.0,0.0,,,,
2020-12-07,119.47009601504965,121.67762342572043,119.41149153275923,120.87666320800781,86712000,0.0,0.0,,,,
2020-12-08,121.48224958003209,122.0780865564266,120.23196370264463,121.49201202392578,82225500,0.0,0.0,,,,
2020-12-09,121.63852480584573,123.02555190124971,118.19048940643084,118.95237731933594,115089200,0.0,0.0,,,,
2020-12-10,117.7021162779425,120.99387109234236,117.36024440160968,120.37849426269531,81312200,0.0,0.0,,,,
2020-12-11,119.58728899235093,119.90962848626559,117.75094353544566,119.56775665283203,86939800,0.0,0.0,,,,
2020-12-14,119.75333736267807,120.48592304081711,118.71795198896058,118.95237731933594,79184500,0.0,0.0,,,,
2020-12-15,121.45293829735053,124.9302835054043,121.2478151945667,124.9107437133789,157243700,0.0,0.0,,,,
2020-12-16,124.45167027239827,125.389371682003,123.62140046403383,124.84237670898438,98208600,0.0,0.0,,,,
2020-12-17,125.9070612822762,126.571280093327,125.06702905048816,125.71170806884766,94359800,0.0,0.0,,,,
2020-12-18,125.96568498617573,126.10243373072133,123.19162305629168,123.71908569335938,192541500,0.0,0.0,,,,
2020-12-21,122.11715836957907,125.33076878091637,120.58361248475222,125.25262451171875,121251600,0.0,0.0,,,,
2020-12-22,128.5541513025178,131.28914115354644,126.63965393544905,128.81788635253906,168904800,0.0,0.0,,,,
2020-12-23,129.09141554280814,129.3551357530846,127.74345262784246,127.91928100585938,88223700,0.0,0.0,,,,
2020-12-24,128.27090571957586,130.36121675094694,128.05601267765476,128.9058074951172,54930100,0.0,0.0,,,,
2020-12-28,130.8788989655675,134.1511065581324,130.41003332778524,133.51620483398438,124486200,0.0,0.0,,,,
2020-12-29,134.84465167348836,135.56746024422537,131.22078675513583,131.7384796142578,121047300,0.0,0.0,,,,
